"id","zipcode","city","combi","agent_id","agent_name","agent_phone","agency_name","agency_address"
1349,3210,"Kerzers","3210 Kerzers","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1350,3212,"Gurmels","3212 Gurmels","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1351,3212,"Kleingurmels","3212 Kleingurmels","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1352,3213,"Kleinbösingen","3213 Kleinbösingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1353,3213,"Liebistorf","3213 Liebistorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1354,3214,"Ulmiz","3214 Ulmiz","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1355,3215,"Büchslen","3215 Büchslen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1356,3215,"Gempenach","3215 Gempenach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1357,3215,"Lurtigen","3215 Lurtigen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1358,3216,"Agriswil","3216 Agriswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1359,3216,"Ried b. Kerzers","3216 Ried b. Kerzers","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1360,3225,"Müntschemier","3225 Müntschemier","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1361,3226,"Treiten","3226 Treiten","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1362,3232,"Ins","3232 Ins","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1363,3233,"Tschugg","3233 Tschugg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1364,3234,"Vinelz","3234 Vinelz","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1365,3235,"Erlach","3235 Erlach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1366,3236,"Gampelen","3236 Gampelen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1367,3237,"Brüttelen","3237 Brüttelen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1368,3238,"Gals","3238 Gals","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1369,3250,"Lyss","3250 Lyss","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1370,3251,"Ruppoldsried","3251 Ruppoldsried","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1371,3251,"Wengi b. Büren","3251 Wengi b. Büren","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1372,3252,"Worben","3252 Worben","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1373,3253,"Schnottwil","3253 Schnottwil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1374,3254,"Balm b. Messen","3254 Balm b. Messen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1375,3254,"Messen","3254 Messen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1376,3255,"Rapperswil BE","3255 Rapperswil BE","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1377,3256,"Bangerten","3256 Bangerten","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1378,3256,"Dieterswil","3256 Dieterswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1379,3256,"Seewil","3256 Seewil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1380,3257,"Ammerzwil BE","3257 Ammerzwil BE","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1381,3257,"Grossaffoltern","3257 Grossaffoltern","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1382,3262,"Suberg","3262 Suberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1383,3263,"Büetigen","3263 Büetigen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1384,3264,"Diessbach b. Büren","3264 Diessbach b. Büren","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1385,3266,"Wiler b. Seedorf","3266 Wiler b. Seedorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1386,3267,"Seedorf BE","3267 Seedorf BE","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1387,3268,"Lobsigen","3268 Lobsigen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1388,3270,"Aarberg","3270 Aarberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1389,3271,"Radelfingen","3271 Radelfingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1390,3272,"Epsach","3272 Epsach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1391,3272,"Walperswil","3272 Walperswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1392,3273,"Kappelen","3273 Kappelen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1393,3274,"Bühl BE","3274 Bühl BE","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1394,3274,"Hermrigen","3274 Hermrigen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1395,3274,"Merzligen","3274 Merzligen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1396,3280,"Greng","3280 Greng","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1397,3280,"Meyriez","3280 Meyriez","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1398,3280,"Murten","3280 Murten","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1399,3282,"Bargen BE","3282 Bargen BE","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1400,3283,"Kallnach","3283 Kallnach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1401,3283,"Niederried b. Kall","3283 Niederried b. Kall","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1402,3284,"Fräschels","3284 Fräschels","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1403,3285,"Galmiz","3285 Galmiz","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1404,3286,"Muntelier","3286 Muntelier","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1405,3292,"Busswil BE","3292 Busswil BE","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1406,3293,"Dotzigen","3293 Dotzigen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1407,3294,"Büren an der Aare","3294 Büren an der Aare","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1408,3294,"Meienried","3294 Meienried","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1409,3295,"Rüti b. Büren","3295 Rüti b. Büren","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1410,3296,"Arch","3296 Arch","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1411,3297,"Leuzigen","3297 Leuzigen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1412,3298,"Oberwil b. Büren","3298 Oberwil b. Büren","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1413,3302,"Moosseedorf","3302 Moosseedorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1414,3303,"Ballmoos","3303 Ballmoos","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1415,3303,"Jegenstorf","3303 Jegenstorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1416,3303,"Münchringen","3303 Münchringen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1417,3303,"Zuzwil BE","3303 Zuzwil BE","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1418,3305,"Iffwil","3305 Iffwil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1419,3305,"Scheunen","3305 Scheunen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1420,3306,"Etzelkofen","3306 Etzelkofen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1421,3307,"Brunnenthal","3307 Brunnenthal","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1422,3308,"Grafenried","3308 Grafenried","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1423,3309,"Kernenried","3309 Kernenried","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1424,3309,"Zauggenried","3309 Zauggenried","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1425,3312,"Fraubrunnen","3312 Fraubrunnen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1426,3313,"Büren zum Hof","3313 Büren zum Hof","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1427,3314,"Schalunen","3314 Schalunen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1428,3315,"Bätterkinden","3315 Bätterkinden","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1429,3315,"Kräiligen","3315 Kräiligen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1430,3317,"Limpach","3317 Limpach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1431,3317,"Mülchi","3317 Mülchi","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1432,3322,"Mattstetten","3322 Mattstetten","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1433,3322,"Urtenen-Schönbühl","3322 Urtenen-Schönbühl","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1434,3323,"Bäriswil BE","3323 Bäriswil BE","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1435,3324,"Hindelbank","3324 Hindelbank","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1436,3324,"Mötschwil","3324 Mötschwil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1437,3325,"Hettiswil","3325 Hettiswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1438,3326,"Krauchthal","3326 Krauchthal","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1439,3360,"Herzogenbuchsee","3360 Herzogenbuchsee","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1440,3362,"Niederönz","3362 Niederönz","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1441,3363,"Oberönz","3363 Oberönz","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1442,3365,"Grasswil","3365 Grasswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1443,3365,"Seeberg","3365 Seeberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1444,3366,"Bettenhausen","3366 Bettenhausen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1445,3366,"Bollodingen","3366 Bollodingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1446,3367,"Ochlenberg","3367 Ochlenberg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1447,3367,"Thörigen","3367 Thörigen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1448,3368,"Bleienbach","3368 Bleienbach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1449,3372,"Wanzwil","3372 Wanzwil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1450,3373,"Heimenhausen","3373 Heimenhausen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1451,3373,"Röthenbach Hbsee","3373 Röthenbach Hbsee","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1452,3374,"Wangenried","3374 Wangenried","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1453,3375,"Inkwil","3375 Inkwil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1454,3376,"Berken","3376 Berken","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1455,3376,"Graben","3376 Graben","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1456,3377,"Walliswil b.Wangen","3377 Walliswil b.Wangen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1457,3380,"Walliswil-Nbipp","3380 Walliswil-Nbipp","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1458,3380,"Wangen an der Aare","3380 Wangen an der Aare","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1459,3400,"Burgdorf","3400 Burgdorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1460,3412,"Heimiswil","3412 Heimiswil","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1461,3413,"Kaltacker","3413 Kaltacker","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1462,3414,"Oberburg","3414 Oberburg","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1463,3415,"Hasle b. Burgdorf","3415 Hasle b. Burgdorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1464,3415,"Rüegsauschachen","3415 Rüegsauschachen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1465,3415,"Schafhausen i. E.","3415 Schafhausen i. E.","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1466,3416,"Affoltern BE","3416 Affoltern BE","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1467,3417,"Rüegsau","3417 Rüegsau","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1468,3418,"Rüegsbach","3418 Rüegsbach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1469,3419,"Biembach","3419 Biembach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1470,3421,"Lyssach","3421 Lyssach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1471,3421,"Rüti b. Lyssach","3421 Rüti b. Lyssach","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1472,3422,"Alchenflüh","3422 Alchenflüh","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1473,3422,"Kirchberg BE","3422 Kirchberg BE","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1474,3422,"Rüdtligen","3422 Rüdtligen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1475,3423,"Ersigen","3423 Ersigen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1476,3424,"Niederösch","3424 Niederösch","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1477,3424,"Oberösch","3424 Oberösch","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1478,3425,"Koppigen","3425 Koppigen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1479,3425,"Willadingen","3425 Willadingen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1480,3426,"Aefligen","3426 Aefligen","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1481,3427,"Utzenstorf","3427 Utzenstorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
1482,3428,"Wiler b.Utzenstorf","3428 Wiler b.Utzenstorf","agentuser2","Sacha Chastain","031 576 45 89","Agency of the capital","Erlachstrasse 14, 3012 Bern"
